left_eye-right_eye,left_eye-nose,left_eye-mouth_left,left_eye-mouth_right,right_eye-left_eye,right_eye-nose,right_eye-mouth_left,right_eye-mouth_right,nose-left_eye,nose-right_eye,nose-mouth_left,nose-mouth_right,mouth_left-left_eye,mouth_left-right_eye,mouth_left-nose,mouth_left-mouth_right,mouth_right-left_eye,mouth_right-right_eye,mouth_right-nose,mouth_right-mouth_left
0.4320415885732413,0.3781257303024822,0.44382076217936633,0.7093965460417819,0.4320415885732413,0.24670694018938163,0.38091187968617113,0.3924466462428758,0.3781257303024822,0.24670694018938163,0.13705190754261087,0.33512348135226294,0.44382076217936633,0.38091187968617113,0.13705190754261087,0.3441314257911254,0.7093965460417819,0.3924466462428758,0.33512348135226294,0.3441314257911254
0.4025453885009888,0.40604720639567804,0.4222528426903096,0.7278455125322673,0.4025453885009888,0.27626396882767423,0.3962061705836092,0.43086111530522087,0.40604720639567804,0.27626396882767423,0.12635078212999684,0.334663259199179,0.4222528426903096,0.3962061705836092,0.12635078212999684,0.40110373813843625,0.7278455125322673,0.43086111530522087,0.334663259199179,0.40110373813843625
0.45116819254292145,0.36797721739502265,0.4254636668856018,0.7102179285591202,0.45116819254292145,0.21895390515196997,0.4027734156363843,0.3870698051717403,0.36797721739502265,0.21895390515196997,0.1859596154657674,0.34229008261346194,0.4254636668856018,0.4027734156363843,0.1859596154657674,0.3721441882463115,0.7102179285591202,0.3870698051717403,0.34229008261346194,0.3721441882463115
0.4388609780656403,0.43845223100937153,0.4060457531036777,0.6854481769073462,0.4388609780656403,0.20706215500490907,0.38984200078188014,0.36706728487739476,0.43845223100937153,0.20706215500490907,0.20307525314844027,0.2473592733674476,0.4060457531036777,0.38984200078188014,0.20307525314844027,0.36710049615805135,0.6854481769073462,0.36706728487739476,0.2473592733674476,0.36710049615805135
0.42096382127108545,0.25835838192577165,0.3986595251699141,0.6477509517061629,0.42096382127108545,0.29637626527096955,0.4025707305246432,0.360949370891167,0.25835838192577165,0.29637626527096955,0.1623588808225865,0.4001541303826913,0.3986595251699141,0.4025707305246432,0.1623588808225865,0.3473758413853055,0.6477509517061629,0.360949370891167,0.4001541303826913,0.3473758413853055
0.4606963654501298,0.3737407401724892,0.42726674109953827,0.7087117827375403,0.4606963654501298,0.21436282147732943,0.39658434110984997,0.37808591314675205,0.3737407401724892,0.21436282147732943,0.1848415837815339,0.33528250304520263,0.42726674109953827,0.39658434110984997,0.1848415837815339,0.3625498007968127,0.7087117827375403,0.37808591314675205,0.33528250304520263,0.3625498007968127
0.38463084462734387,0.40041893027530456,0.48269718882475515,0.7060527097090126,0.38463084462734387,0.07652020742968067,0.3514186932377321,0.4059345573551971,0.40041893027530456,0.07652020742968067,0.2780191854277831,0.34191854653993814,0.48269718882475515,0.3514186932377321,0.2780191854277831,0.2922795389047239,0.7060527097090126,0.4059345573551971,0.34191854653993814,0.2922795389047239
0.4904362012801983,0.4114449377425235,0.4052942013871511,0.6860732418933472,0.4904362012801983,0.2441572138732369,0.42561575994337225,0.3476486372619152,0.4114449377425235,0.2441572138732369,0.18358045991312744,0.274823776701706,0.4052942013871511,0.42561575994337225,0.18358045991312744,0.37391821804261327,0.6860732418933472,0.3476486372619152,0.274823776701706,0.37391821804261327
0.49581321801466594,0.45966566136943077,0.3562778314184039,0.6149067928814034,0.49581321801466594,0.20922385703871718,0.43211345086737263,0.3004849789882931,0.45966566136943077,0.20922385703871718,0.25387788903996306,0.15962410082344752,0.3562778314184039,0.43211345086737263,0.25387788903996306,0.35058402925069254,0.6149067928814034,0.3004849789882931,0.15962410082344752,0.35058402925069254
0.48734355542265745,0.24498945515954937,0.2789636765753384,0.6170600597812248,0.48734355542265745,0.35463705514489535,0.49572549357370826,0.2862440392190331,0.24498945515954937,0.35463705514489535,0.14451526570299464,0.3896142058175342,0.2789636765753384,0.49572549357370826,0.14451526570299464,0.478967735091369,0.6170600597812248,0.2862440392190331,0.3896142058175342,0.478967735091369
0.5207852412931082,0.374251355173032,0.3337804588620927,0.6614203196392744,0.5207852412931082,0.2601929113565488,0.4959951871115401,0.3179889065421544,0.374251355173032,0.2601929113565488,0.2375347568048012,0.2871694961507249,0.3337804588620927,0.4959951871115401,0.2375347568048012,0.45219099982562244,0.6614203196392744,0.3179889065421544,0.2871694961507249,0.45219099982562244
0.35504811022455013,0.30104025685337793,0.43407542580213937,0.6520545234865603,0.35504811022455013,0.2562187902033141,0.3904575725931826,0.41497157867918727,0.30104025685337793,0.2562187902033141,0.15699633953449899,0.35939508808512954,0.43407542580213937,0.3904575725931826,0.15699633953449899,0.305650465632913,0.6520545234865603,0.41497157867918727,0.35939508808512954,0.305650465632913
0.4486826312567145,0.33592126393703814,0.3784972211214116,0.6678787017254741,0.4486826312567145,0.21374439388634994,0.3829758319545189,0.34072904507257035,0.33592126393703814,0.21374439388634994,0.17367144969241452,0.3319852681413521,0.3784972211214116,0.3829758319545189,0.17367144969241452,0.3715083798882682,0.6678787017254741,0.34072904507257035,0.3319852681413521,0.3715083798882682
0.46483345078515537,0.34077762295684294,0.396455060332833,0.6818369309845345,0.46483345078515537,0.21206027011831233,0.41350292720854764,0.35895233359956347,0.34077762295684294,0.21206027011831233,0.20871845945951567,0.3431219445763311,0.396455060332833,0.41350292720854764,0.20871845945951567,0.37634791912725435,0.6818369309845345,0.35895233359956347,0.3431219445763311,0.37634791912725435
0.43863037051320913,0.37509815215951414,0.4457208300926694,0.709505281079374,0.43863037051320913,0.2521472939062102,0.4004489529851703,0.4014559899057856,0.37509815215951414,0.2521472939062102,0.151285068722011,0.33654616431207285,0.4457208300926694,0.4004489529851703,0.151285068722011,0.34646269458249657,0.709505281079374,0.4014559899057856,0.33654616431207285,0.34646269458249657
0.36112653329721045,0.1788848743685735,0.4037027337832824,0.6067794097635363,0.36112653329721045,0.3121971839287284,0.4044426967930663,0.3905597392545804,0.1788848743685735,0.3121971839287284,0.22550077697273255,0.44594315981042393,0.4037027337832824,0.4044426967930663,0.22550077697273255,0.29959514170040485,0.6067794097635363,0.3905597392545804,0.44594315981042393,0.29959514170040485
0.4954928271657841,0.4319158744719178,0.4042313556842799,0.7056186512807507,0.4954928271657841,0.23534697842342947,0.3923473188822919,0.33443407694486976,0.4319158744719178,0.23534697842342947,0.16265079195047594,0.27515846389860704,0.4042313556842799,0.3923473188822919,0.16265079195047594,0.38011454629258906,0.7056186512807507,0.33443407694486976,0.27515846389860704,0.38011454629258906
0.46557797004898926,0.3590396492003537,0.37403977348535766,0.6954093147694457,0.46557797004898926,0.19535435505487656,0.3986129067475605,0.3419721439855754,0.3590396492003537,0.19535435505487656,0.20439365899212772,0.3371389670294364,0.37403977348535766,0.3986129067475605,0.20439365899212772,0.41419312820461734,0.6954093147694457,0.3419721439855754,0.3371389670294364,0.41419312820461734
0.4738749464465112,0.36110441212785593,0.33714809363886356,0.6713678020127024,0.4738749464465112,0.21511674458754096,0.4253342918641435,0.32034755057848874,0.36110441212785593,0.21511674458754096,0.2107503523410462,0.3102711184705484,0.33714809363886356,0.4253342918641435,0.2107503523410462,0.43825206524166443,0.6713678020127024,0.32034755057848874,0.3102711184705484,0.43825206524166443
0.5119225813352826,0.3339009810018043,0.3300521781453152,0.6007076222900113,0.5119225813352826,0.25363283565881717,0.4632848242923348,0.2897276070843402,0.3339009810018043,0.25363283565881717,0.2117869287147138,0.2682508434452587,0.3300521781453152,0.4632848242923348,0.2117869287147138,0.373709057338488,0.6007076222900113,0.2897276070843402,0.2682508434452587,0.373709057338488
0.46751865704371115,0.409553139008192,0.4224839366857728,0.7165982034234459,0.46751865704371115,0.2632693840567752,0.4137043680679029,0.37978667283891404,0.409553139008192,0.2632693840567752,0.1520873337514584,0.31133593719928204,0.4224839366857728,0.4137043680679029,0.1520873337514584,0.3870887398311678,0.7165982034234459,0.37978667283891404,0.31133593719928204,0.3870887398311678
0.4508531676451828,0.3365528805919322,0.3153589500026305,0.6511550670464696,0.4508531676451828,0.21172153449015485,0.3990182779731866,0.3080580800968092,0.3365528805919322,0.21172153449015485,0.187584144342983,0.3148413221917176,0.3153589500026305,0.3990182779731866,0.187584144342983,0.4312638910272245,0.6511550670464696,0.3080580800968092,0.3148413221917176,0.4312638910272245
0.4662750689374371,0.3932277413044758,0.42859378634129713,0.7522140778109194,0.4662750689374371,0.20439381314637728,0.3985696543045155,0.4041318824777902,0.3932277413044758,0.20439381314637728,0.1944474998442682,0.3595631929980669,0.42859378634129713,0.3985696543045155,0.1944474998442682,0.40513779834340385,0.7522140778109194,0.4041318824777902,0.3595631929980669,0.40513779834340385
0.4600179572101011,0.31815309199173214,0.41890806674879827,0.6859495692034118,0.4600179572101011,0.21266836700516908,0.39787497819025536,0.36626611513947516,0.31815309199173214,0.21266836700516908,0.21243356760059529,0.3708579978894826,0.41890806674879827,0.39787497819025536,0.21243356760059529,0.34695328086591426,0.6859495692034118,0.36626611513947516,0.3708579978894826,0.34695328086591426
0.4415253642168791,0.36832979415175915,0.4363052784126946,0.7299476457913274,0.4415253642168791,0.20624973270208155,0.403634151156211,0.4069925420734172,0.36832979415175915,0.20624973270208155,0.19964994396024388,0.3619203596982232,0.4363052784126946,0.403634151156211,0.19964994396024388,0.38473424015053903,0.7299476457913274,0.4069925420734172,0.3619203596982232,0.38473424015053903
0.3909592830640399,0.30548988044732195,0.42867194178201573,0.7042191733199719,0.3909592830640399,0.21810734287081168,0.3917871934356568,0.4301016558125451,0.30548988044732195,0.21810734287081168,0.19034685409894456,0.39883495862096113,0.42867194178201573,0.3917871934356568,0.19034685409894456,0.35954529059856916,0.7042191733199719,0.4301016558125451,0.39883495862096113,0.35954529059856916
0.490242803511129,0.2002890232160741,0.3028181536233852,0.5897665622937174,0.490242803511129,0.3181769999769086,0.49585106619626934,0.29435810158360154,0.2002890232160741,0.3181769999769086,0.22853250341107426,0.3909859684891338,0.3028181536233852,0.49585106619626934,0.22853250341107426,0.42363100666483255,0.5897665622937174,0.29435810158360154,0.3909859684891338,0.42363100666483255
0.3949884021688332,0.15512791200430612,0.3716672747956413,0.5667022134480848,0.3949884021688332,0.30889801997258265,0.40643966237283097,0.34344215472052886,0.15512791200430612,0.30889801997258265,0.2287215247497934,0.414592493934251,0.3716672747956413,0.40643966237283097,0.2287215247497934,0.2915031191697638,0.5667022134480848,0.34344215472052886,0.414592493934251,0.2915031191697638
0.4933333475616776,0.4179483673829729,0.34413466403762816,0.6948955563210578,0.4933333475616776,0.2232013471612125,0.4119161034169422,0.3109125224400047,0.4179483673829729,0.2232013471612125,0.20248661331040924,0.2788138233369178,0.34413466403762816,0.4119161034169422,0.20248661331040924,0.4434542278118529,0.6948955563210578,0.3109125224400047,0.2788138233369178,0.4434542278118529
0.4537770217070094,0.37706597510969003,0.3720971644231502,0.6954619345175641,0.4537770217070094,0.2353386595372715,0.4167538629628546,0.35377319683172714,0.37706597510969003,0.2353386595372715,0.18407968912810055,0.32105408339088953,0.3720971644231502,0.4167538629628546,0.18407968912810055,0.4339575127375727,0.6954619345175641,0.35377319683172714,0.32105408339088953,0.4339575127375727
0.49885162535361965,0.3680625888949071,0.35903984697741137,0.6707044053209005,0.49885162535361965,0.21636115485175805,0.4411692039621719,0.32009802500426987,0.3680625888949071,0.21636115485175805,0.22514804832018923,0.30442468011615165,0.35903984697741137,0.4411692039621719,0.22514804832018923,0.41407348657329607,0.6707044053209005,0.32009802500426987,0.30442468011615165,0.41407348657329607
0.4904362012801983,0.4114449377425235,0.4052942013871511,0.6860732418933472,0.4904362012801983,0.2441572138732369,0.42561575994337225,0.3476486372619152,0.4114449377425235,0.2441572138732369,0.18358045991312744,0.274823776701706,0.4052942013871511,0.42561575994337225,0.18358045991312744,0.37391821804261327,0.6860732418933472,0.3476486372619152,0.274823776701706,0.37391821804261327
0.4341787056405228,0.32384865099235005,0.37747282353697775,0.6571600487284661,0.4341787056405228,0.21120247110250487,0.38920304032450476,0.3484143755691018,0.32384865099235005,0.21120247110250487,0.18312635826024293,0.3334599428203921,0.37747282353697775,0.38920304032450476,0.18312635826024293,0.3679024684427107,0.6571600487284661,0.3484143755691018,0.3334599428203921,0.3679024684427107
0.47114372992554826,0.37042413400527585,0.42361940600834164,0.7274916136857593,0.47114372992554826,0.230789122390625,0.4178424664896144,0.3857224981845721,0.37042413400527585,0.230789122390625,0.18979341196905777,0.35707660734548063,0.42361940600834164,0.4178424664896144,0.18979341196905777,0.39860831288288645,0.7274916136857593,0.3857224981845721,0.35707660734548063,0.39860831288288645
0.3135894797835102,0.2893286039466797,0.45701040135257803,0.448259080234368,0.3135894797835102,0.38136794996930784,0.6362910386844753,0.4764985597191957,0.2893286039466797,0.38136794996930784,0.2592978892788297,0.16023540573060882,0.45701040135257803,0.6362910386844753,0.2592978892788297,0.27090790572438506,0.448259080234368,0.4764985597191957,0.16023540573060882,0.27090790572438506
0.48391342516388813,0.38408287286595655,0.4471003202677234,0.7153135818617036,0.48391342516388813,0.2517718718768967,0.40988585584766296,0.37981668526060613,0.38408287286595655,0.2517718718768967,0.16338747713188823,0.3314914103065479,0.4471003202677234,0.40988585584766296,0.16338747713188823,0.34667692044003845,0.7153135818617036,0.37981668526060613,0.3314914103065479,0.34667692044003845
0.4846152701255848,0.453563888990183,0.376234779993629,0.7251677856760234,0.4846152701255848,0.2652363960599029,0.3977088843188864,0.34489218718138975,0.453563888990183,0.2652363960599029,0.16680183997617054,0.28479424756504884,0.376234779993629,0.3977088843188864,0.16680183997617054,0.4370207377973609,0.7251677856760234,0.34489218718138975,0.28479424756504884,0.4370207377973609
0.5125253432961303,0.4203582932308671,0.4502764964391035,0.7308060859171216,0.5125253432961303,0.2524603758511124,0.4198888755672994,0.3690128263732347,0.4203582932308671,0.2524603758511124,0.1678364072538831,0.31066316572330294,0.4502764964391035,0.4198888755672994,0.1678364072538831,0.3624425859483318,0.7308060859171216,0.3690128263732347,0.31066316572330294,0.3624425859483318
0.48169337410050284,0.4023476811287661,0.4269940778037554,0.7038462476841918,0.48169337410050284,0.22398926009455128,0.39247036940820856,0.3636657953067373,0.4023476811287661,0.22398926009455128,0.1686117795901245,0.3016727714689427,0.4269940778037554,0.39247036940820856,0.1686117795901245,0.34764489022085304,0.7038462476841918,0.3636657953067373,0.3016727714689427,0.34764489022085304
0.47273581871296694,0.42530320925402415,0.39855311339316535,0.6859587885973105,0.47273581871296694,0.24729311850259003,0.3986982396548637,0.3472192320802517,0.42530320925402415,0.24729311850259003,0.1610663253330673,0.2628045584875582,0.39855311339316535,0.3986982396548637,0.1610663253330673,0.3702854568066774,0.6859587885973105,0.3472192320802517,0.2628045584875582,0.3702854568066774
0.438847827058303,0.35915151081919316,0.37746740512094634,0.7095011890200602,0.438847827058303,0.22045350229990351,0.3988166943470441,0.3692947766292659,0.35915151081919316,0.22045350229990351,0.178481004523802,0.35210328462289125,0.37746740512094634,0.3988166943470441,0.178481004523802,0.43712123457579194,0.7095011890200602,0.3692947766292659,0.35210328462289125,0.43712123457579194
0.4542128486264536,0.4197414116025713,0.40604929363562053,0.701791383411086,0.4542128486264536,0.19531125060619514,0.38992655131247794,0.3606326947839023,0.4197414116025713,0.19531125060619514,0.2010321632463926,0.2823710661609262,0.40604929363562053,0.38992655131247794,0.2010321632463926,0.38498511347644104,0.701791383411086,0.3606326947839023,0.2823710661609262,0.38498511347644104
0.4585456352897864,0.3861957314591688,0.39792378810457374,0.6767710355803854,0.4585456352897864,0.22087178421789813,0.39007059085060247,0.34893372140694295,0.3861957314591688,0.22087178421789813,0.1694859286022511,0.2905997706280283,0.39792378810457374,0.39007059085060247,0.1694859286022511,0.35991640925542195,0.6767710355803854,0.34893372140694295,0.2905997706280283,0.35991640925542195
0.4409181443595297,0.3519218574899609,0.41785443411922796,0.6952547411292319,0.4409181443595297,0.22685199211246296,0.38937537651588744,0.37562606184399105,0.3519218574899609,0.22685199211246296,0.16727571784656053,0.34368703388884886,0.41785443411922796,0.38937537651588744,0.16727571784656053,0.3620819656319231,0.6952547411292319,0.37562606184399105,0.34368703388884886,0.3620819656319231
0.4170560829703954,0.3934690842155268,0.42231173209208994,0.7202414655025093,0.4170560829703954,0.2281579022052438,0.3884035928881187,0.41048212803386575,0.3934690842155268,0.2281579022052438,0.16226414907849793,0.3281967316897807,0.42231173209208994,0.3884035928881187,0.16226414907849793,0.3869910435257223,0.7202414655025093,0.41048212803386575,0.3281967316897807,0.3869910435257223
0.3986542018017449,0.30079924038786326,0.45884820995141906,0.6972202344901248,0.3986542018017449,0.1894001406600077,0.4110806986695984,0.4284062000937907,0.30079924038786326,0.1894001406600077,0.24741548420477838,0.40012301464006494,0.45884820995141906,0.4110806986695984,0.24741548420477838,0.3274247940305633,0.6972202344901248,0.4284062000937907,0.40012301464006494,0.3274247940305633
0.45849435715125736,0.35850463637108737,0.39379313715915354,0.6728916863276179,0.45849435715125736,0.20571757745999447,0.39485384076299274,0.3478605882685956,0.35850463637108737,0.20571757745999447,0.19106557814110112,0.3153897898060352,0.39379313715915354,0.39485384076299274,0.19106557814110112,0.3627236702895014,0.6728916863276179,0.3478605882685956,0.3153897898060352,0.3627236702895014
0.3909372377717393,0.29536234927524746,0.4480269387247424,0.6722281978958962,0.3909372377717393,0.26065672117965866,0.3852644731583831,0.40795739114282126,0.29536234927524746,0.26065672117965866,0.17153988133030867,0.38235945519810866,0.4480269387247424,0.3852644731583831,0.17153988133030867,0.2983122428537377,0.6722281978958962,0.40795739114282126,0.38235945519810866,0.2983122428537377
0.44411707276411894,0.32502017096101204,0.3920201279783881,0.6720764505122245,0.44411707276411894,0.2405076994163517,0.3966092169938668,0.354672281848942,0.32502017096101204,0.2405076994163517,0.16448739370388651,0.3479908032414805,0.3920201279783881,0.3966092169938668,0.16448739370388651,0.3709816703605262,0.6720764505122245,0.354672281848942,0.3479908032414805,0.3709816703605262
0.39095175344216365,0.1598027433824687,0.288754345611462,0.4049155753469826,0.39095175344216365,0.3902453731020576,0.5028397993230861,0.30512650314698037,0.1598027433824687,0.3902453731020576,0.14257092354688033,0.28432340837823433,0.288754345611462,0.5028397993230861,0.14257092354688033,0.30735995027766533,0.4049155753469826,0.30512650314698037,0.28432340837823433,0.30735995027766533
0.4606963654501298,0.3737407401724892,0.42726674109953827,0.7087117827375403,0.4606963654501298,0.21436282147732943,0.39658434110984997,0.37808591314675205,0.3737407401724892,0.21436282147732943,0.1848415837815339,0.33528250304520263,0.42726674109953827,0.39658434110984997,0.1848415837815339,0.3625498007968127,0.7087117827375403,0.37808591314675205,0.33528250304520263,0.3625498007968127
0.4508100603915379,0.43218762826457857,0.41324933599869035,0.6807457002942301,0.4508100603915379,0.20593520305434831,0.44057822711267347,0.3809530352548136,0.43218762826457857,0.20593520305434831,0.2496937050035864,0.2529420354271133,0.41324933599869035,0.44057822711267347,0.2496937050035864,0.37891123651333514,0.6807457002942301,0.3809530352548136,0.2529420354271133,0.37891123651333514
0.44608917457647945,0.37944378431032705,0.40205999553807303,0.6853941888265981,0.44608917457647945,0.19864595447870462,0.40486888384962244,0.3644275535772981,0.37944378431032705,0.19864595447870462,0.2063839048361848,0.30675211333339714,0.40205999553807303,0.40486888384962244,0.2063839048361848,0.3802709605605016,0.6853941888265981,0.3644275535772981,0.30675211333339714,0.3802709605605016
0.3547426671272283,0.2606989769584118,0.4520875427503086,0.6603703231977484,0.3547426671272283,0.2417279029645753,0.39716766066093595,0.43020584984705856,0.2606989769584118,0.2417279029645753,0.21012742723091657,0.4024316350100326,0.4520875427503086,0.39716766066093595,0.21012742723091657,0.2882731982497566,0.6603703231977484,0.43020584984705856,0.4024316350100326,0.2882731982497566
0.46729379641903024,0.39758240591808425,0.3925086773975111,0.7155192171164855,0.46729379641903024,0.19116055153958758,0.4106426126781221,0.36789896691572327,0.39758240591808425,0.19116055153958758,0.2206048164701784,0.31944188864195244,0.3925086773975111,0.4106426126781221,0.2206048164701784,0.41856158606305677,0.7155192171164855,0.36789896691572327,0.31944188864195244,0.41856158606305677
0.41363538236836367,0.36489111032297994,0.5133228122985699,0.745295779719599,0.41363538236836367,0.23335001212540796,0.42975114671782383,0.46471624066144557,0.36489111032297994,0.23335001212540796,0.21013971714930305,0.3804051568690629,0.5133228122985699,0.42975114671782383,0.21013971714930305,0.3151328045287499,0.745295779719599,0.46471624066144557,0.3804051568690629,0.3151328045287499
0.4784189037810652,0.4154876844539704,0.39961008933562553,0.6968615637055905,0.4784189037810652,0.22603703734374272,0.38769404182776723,0.34142074868341676,0.4154876844539704,0.22603703734374272,0.16512710492327928,0.28194857606647905,0.39961008933562553,0.38769404182776723,0.16512710492327928,0.37591340975739124,0.6968615637055905,0.34142074868341676,0.28194857606647905,0.37591340975739124
0.45711610982041084,0.38183666778844577,0.3530694918135668,0.6777778851310068,0.45711610982041084,0.223194149155733,0.39159062602140127,0.3260369489872929,0.38183666778844577,0.223194149155733,0.17334014790620386,0.2983099160986885,0.3530694918135668,0.39159062602140127,0.17334014790620386,0.41765024027263403,0.6777778851310068,0.3260369489872929,0.2983099160986885,0.41765024027263403
0.4368950476125087,0.3486005456431273,0.414021534072467,0.6912697080058905,0.4368950476125087,0.22787693074767107,0.3903450401752101,0.37335850371118845,0.3486005456431273,0.22787693074767107,0.16681580397918985,0.3433020088909912,0.414021534072467,0.3903450401752101,0.16681580397918985,0.3655728295242501,0.6912697080058905,0.37335850371118845,0.3433020088909912,0.3655728295242501
0.45554458748385657,0.4124833258052028,0.4463394302623707,0.713340363113587,0.45554458748385657,0.24833834866986523,0.40575002132982035,0.3861386003576739,0.4124833258052028,0.24833834866986523,0.15777431273618867,0.30274088243058506,0.4463394302623707,0.40575002132982035,0.15777431273618867,0.35705209464848664,0.713340363113587,0.3861386003576739,0.30274088243058506,0.35705209464848664
0.4412257163253839,0.37535668601938865,0.39128828882025524,0.6766948091735876,0.4412257163253839,0.22502467370084556,0.40707224140277837,0.3642264455329909,0.37535668601938865,0.22502467370084556,0.18299175891174854,0.3015220765297053,0.39128828882025524,0.40707224140277837,0.18299175891174854,0.38286116927401065,0.6766948091735876,0.3642264455329909,0.3015220765297053,0.38286116927401065
0.48726340857896294,0.39295350113083216,0.4248104823940339,0.721768558581681,0.48726340857896294,0.23415688146834146,0.412339595156031,0.3723864357545333,0.39295350113083216,0.23415688146834146,0.1788138839044877,0.3288169241537451,0.4248104823940339,0.412339595156031,0.1788138839044877,0.3815595079942794,0.721768558581681,0.3723864357545333,0.3288169241537451,0.3815595079942794
0.4196978932831061,0.361257322970149,0.4568304109832801,0.7145195488083621,0.4196978932831061,0.21387341249836786,0.38577551427334617,0.41033911313355803,0.361257322970149,0.21387341249836786,0.1784367355938564,0.3532824185064196,0.4568304109832801,0.38577551427334617,0.1784367355938564,0.33630029970856856,0.7145195488083621,0.41033911313355803,0.3532824185064196,0.33630029970856856
0.43787820167076047,0.3822635371055645,0.33871456897950114,0.6609041141193314,0.43787820167076047,0.22170721498998103,0.3799452591593119,0.32295904702056377,0.3822635371055645,0.22170721498998103,0.1703717668998632,0.28253909439373276,0.33871456897950114,0.3799452591593119,0.1703717668998632,0.41351199713770104,0.6609041141193314,0.32295904702056377,0.28253909439373276,0.41351199713770104
0.4511462428295905,0.45631526208202217,0.4193492924885835,0.6889521229437772,0.4511462428295905,0.18275779152744542,0.38692624617531907,0.3604546250453467,0.45631526208202217,0.18275779152744542,0.2250576573981148,0.23750840910970095,0.4193492924885835,0.38692624617531907,0.2250576573981148,0.35318789691834834,0.6889521229437772,0.3604546250453467,0.23750840910970095,0.35318789691834834
0.4650181982090863,0.42195439059345224,0.32602870266320816,0.6327539447231869,0.4650181982090863,0.244353168940422,0.42935190134965,0.3021973825066773,0.42195439059345224,0.244353168940422,0.22236019437122106,0.21503790971989706,0.32602870266320816,0.42935190134965,0.22236019437122106,0.4162526024989239,0.6327539447231869,0.3021973825066773,0.21503790971989706,0.4162526024989239
